County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Okanogan County,44227,8,16,24,2,8,6,6,2,0,0,2021/05/10 12:56:27
Okanogan County,44234,11,6,17,7,3,6,0,1,0,0,2021/05/10 12:56:27
Okanogan County,44241,12,12,24,7,3,5,5,4,0,0,2021/05/10 12:56:27
Okanogan County,44248,18,15,33,12,7,7,6,1,0,0,2021/05/10 12:56:27
Okanogan County,44255,17,4,21,5,7,6,1,2,0,0,2021/05/10 12:56:27
Okanogan County,44262,9,4,13,3,4,2,3,1,0,0,2021/05/10 12:56:27
Okanogan County,44269,11,6,17,3,5,4,3,2,0,0,2021/05/10 12:56:27
Okanogan County,44276,26,8,34,7,8,7,8,4,0,0,2021/05/10 12:56:27
Okanogan County,44283,21,7,28,9,7,5,7,0,0,0,2021/05/10 12:56:27
Okanogan County,44290,24,14,38,5,6,12,10,4,1,0,2021/05/10 12:56:27
Okanogan County,44297,21,11,32,6,10,5,8,2,1,0,2021/05/10 12:56:27
Okanogan County,44304,23,7,30,6,9,5,6,4,0,0,2021/05/10 12:56:27
Okanogan County,44311,29,16,45,5,15,7,12,4,2,0,2021/05/10 12:56:27
Okanogan County,44318,24,10,34,5,5,7,8,6,3,0,2021/05/10 12:56:27
Pacific County,43919,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Pacific County,43933,0,2,2,0,1,1,0,0,0,0,2021/05/10 12:56:27
Pacific County,43940,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
Pacific County,43947,0,4,4,0,0,2,2,0,0,0,2021/05/10 12:56:27
Pacific County,43954,0,1,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
Pacific County,43982,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Pacific County,43989,0,2,2,0,1,0,1,0,0,0,2021/05/10 12:56:27
Pacific County,43996,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Pacific County,44003,0,5,5,2,2,1,0,0,0,0,2021/05/10 12:56:27
Pacific County,44017,0,1,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
Pacific County,44024,0,7,7,1,0,1,2,3,0,0,2021/05/10 12:56:27
Pacific County,44031,0,6,6,0,1,1,2,2,0,0,2021/05/10 12:56:27
Pacific County,44038,0,11,11,3,2,0,0,5,1,0,2021/05/10 12:56:27
Pacific County,44045,0,13,13,1,1,1,3,4,3,0,2021/05/10 12:56:27
Pacific County,44052,0,4,4,1,1,1,0,1,0,0,2021/05/10 12:56:27
Pacific County,44059,0,2,2,0,0,0,2,0,0,0,2021/05/10 12:56:27
Pacific County,44073,0,13,13,4,2,3,2,1,1,0,2021/05/10 12:56:27
Pacific County,44080,0,4,4,1,0,1,2,0,0,0,2021/05/10 12:56:27
Pacific County,44087,0,3,3,0,1,0,2,0,0,0,2021/05/10 12:56:27
Pacific County,44094,0,6,6,4,1,1,0,0,0,0,2021/05/10 12:56:27
Pacific County,44101,0,4,4,1,0,1,0,2,0,0,2021/05/10 12:56:27
Pacific County,44108,0,17,17,3,2,6,1,5,0,0,2021/05/10 12:56:27
Pacific County,44115,0,7,7,1,4,1,1,0,0,0,2021/05/10 12:56:27
Pacific County,44122,0,6,6,3,0,1,1,1,0,0,2021/05/10 12:56:27
Pacific County,44129,0,3,3,0,0,2,0,1,0,0,2021/05/10 12:56:27
Pacific County,44136,0,39,39,10,5,12,6,6,0,0,2021/05/10 12:56:27
Pacific County,44143,11,35,46,11,5,18,7,5,0,0,2021/05/10 12:56:27
Pacific County,44150,110,47,157,45,37,45,24,4,2,0,2021/05/10 12:56:27
Pacific County,44157,30,40,70,19,18,10,15,5,3,0,2021/05/10 12:56:27
Pacific County,44164,9,24,33,6,3,9,9,5,1,0,2021/05/10 12:56:27
Pacific County,44171,0,35,35,4,5,6,11,7,2,0,2021/05/10 12:56:27
Pacific County,44178,0,31,31,3,9,4,8,5,2,0,2021/05/10 12:56:27
Pacific County,44185,2,15,17,4,3,7,2,0,1,0,2021/05/10 12:56:27
Pacific County,44192,2,24,26,7,2,9,2,5,1,0,2021/05/10 12:56:27
Pacific County,44199,0,26,26,2,8,6,8,1,1,0,2021/05/10 12:56:27
Pacific County,44206,0,21,21,3,7,3,3,4,1,0,2021/05/10 12:56:27
Pacific County,44213,1,21,22,5,3,6,5,1,2,0,2021/05/10 12:56:27
Pacific County,44220,0,22,22,3,6,3,6,3,1,0,2021/05/10 12:56:27
Pacific County,44227,0,20,20,9,3,3,3,2,0,0,2021/05/10 12:56:27
Pacific County,44234,0,8,8,0,1,0,1,2,4,0,2021/05/10 12:56:27
Pacific County,44241,0,7,7,2,0,1,2,1,1,0,2021/05/10 12:56:27
Pacific County,44248,1,19,20,1,5,8,3,3,0,0,2021/05/10 12:56:27
Pacific County,44255,0,34,34,5,5,6,10,7,1,0,2021/05/10 12:56:27
Pacific County,44262,1,17,18,7,1,2,3,4,1,0,2021/05/10 12:56:27
Pacific County,44269,0,3,3,0,0,0,3,0,0,0,2021/05/10 12:56:27
Pacific County,44276,0,3,3,0,0,1,1,0,1,0,2021/05/10 12:56:27
Pacific County,44283,2,7,9,0,2,2,1,3,0,1,2021/05/10 12:56:27
Pacific County,44290,1,27,28,7,13,5,3,0,0,0,2021/05/10 12:56:27
Pacific County,44297,4,45,49,16,15,15,3,0,0,0,2021/05/10 12:56:27
Pacific County,44304,3,17,20,3,5,4,6,2,0,0,2021/05/10 12:56:27
Pacific County,44311,2,9,11,2,3,0,5,1,0,0,2021/05/10 12:56:27
Pacific County,44318,0,13,13,1,4,4,1,2,1,0,2021/05/10 12:56:27
Pend Oreille County,43919,0,1,1,0,0,0,0,0,1,0,2021/05/10 12:56:27
Pend Oreille County,43933,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Pend Oreille County,43968,0,1,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44003,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44010,0,2,2,1,1,0,0,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44017,0,8,8,0,2,2,3,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44024,0,11,11,3,1,3,2,2,0,0,2021/05/10 12:56:27
Pend Oreille County,44031,0,11,11,4,4,2,1,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44038,0,3,3,0,0,0,1,2,0,0,2021/05/10 12:56:27
Pend Oreille County,44045,1,6,7,2,3,1,1,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44052,1,4,5,0,0,4,1,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44059,0,4,4,1,0,1,2,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44066,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44073,0,2,2,0,0,0,2,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44080,0,2,2,1,0,0,1,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44087,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44094,0,6,6,3,1,2,0,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44101,4,22,26,4,5,2,7,7,1,0,2021/05/10 12:56:27
Pend Oreille County,44108,5,33,38,6,6,2,8,13,3,0,2021/05/10 12:56:27
Pend Oreille County,44115,4,14,18,0,2,5,6,3,2,0,2021/05/10 12:56:27
Pend Oreille County,44122,1,8,9,1,3,1,1,3,0,0,2021/05/10 12:56:27
Pend Oreille County,44129,1,12,13,0,3,1,4,4,1,0,2021/05/10 12:56:27
Pend Oreille County,44136,0,16,16,2,6,3,2,3,0,0,2021/05/10 12:56:27
Pend Oreille County,44143,4,17,21,3,4,5,3,5,1,0,2021/05/10 12:56:27
Pend Oreille County,44150,0,18,18,2,4,1,3,5,3,0,2021/05/10 12:56:27
Pend Oreille County,44157,4,45,49,12,11,12,8,4,2,0,2021/05/10 12:56:27
Pend Oreille County,44164,6,57,63,13,12,10,18,7,3,0,2021/05/10 12:56:27
Pend Oreille County,44171,7,33,40,7,11,3,9,6,4,0,2021/05/10 12:56:27
Pend Oreille County,44178,16,34,50,4,4,10,14,13,5,0,2021/05/10 12:56:27
Pend Oreille County,44185,10,19,29,2,6,11,3,4,3,0,2021/05/10 12:56:27
Pend Oreille County,44192,9,33,42,7,8,12,9,3,3,0,2021/05/10 12:56:27
Pend Oreille County,44199,3,24,27,8,4,5,4,5,1,0,2021/05/10 12:56:27
Pend Oreille County,44206,3,19,22,4,3,5,8,2,0,0,2021/05/10 12:56:27
Pend Oreille County,44213,2,21,23,3,2,5,8,4,1,0,2021/05/10 12:56:27
Pend Oreille County,44220,3,16,19,0,3,3,9,3,1,0,2021/05/10 12:56:27
Pend Oreille County,44227,2,10,12,1,3,1,5,2,0,0,2021/05/10 12:56:27
Pend Oreille County,44234,3,13,16,8,1,4,1,2,0,0,2021/05/10 12:56:27
Pend Oreille County,44241,0,22,22,5,7,3,3,2,2,0,2021/05/10 12:56:27
Pend Oreille County,44248,0,12,12,0,2,2,3,4,1,0,2021/05/10 12:56:27
Pend Oreille County,44255,4,8,12,1,5,2,2,1,1,0,2021/05/10 12:56:27
Pend Oreille County,44262,0,6,6,0,0,1,0,5,0,0,2021/05/10 12:56:27
Pend Oreille County,44269,1,10,11,2,0,5,3,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44276,0,10,10,2,0,4,2,2,0,0,2021/05/10 12:56:27
Pend Oreille County,44283,1,7,8,1,1,4,1,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44290,1,3,4,0,1,1,1,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44297,1,13,14,8,2,2,2,0,0,0,2021/05/10 12:56:27
Pend Oreille County,44304,0,14,14,6,3,1,3,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44311,0,13,13,5,3,2,2,1,0,0,2021/05/10 12:56:27
Pend Oreille County,44318,0,6,6,0,1,1,2,2,0,0,2021/05/10 12:56:27
Pierce County,43884,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Pierce County,43891,0,14,14,2,2,5,4,0,1,0,2021/05/10 12:56:27
Pierce County,43898,0,48,48,4,5,17,15,5,2,0,2021/05/10 12:56:27
Pierce County,43905,0,156,156,5,27,39,44,37,4,0,2021/05/10 12:56:27
Pierce County,43912,0,245,245,5,52,57,79,42,10,0,2021/05/10 12:56:27
Pierce County,43919,0,308,308,9,58,73,83,55,30,0,2021/05/10 12:56:27
Pierce County,43926,0,231,231,9,48,62,71,27,14,0,2021/05/10 12:56:27
Pierce County,43933,0,214,214,8,44,46,66,39,11,0,2021/05/10 12:56:27
Pierce County,43940,0,159,159,10,39,45,44,11,10,0,2021/05/10 12:56:27
Pierce County,43947,0,172,172,13,46,54,37,16,6,0,2021/05/10 12:56:27
Pierce County,43954,0,168,168,19,40,39,38,19,13,0,2021/05/10 12:56:27
Pierce County,43961,0,112,112,12,26,33,23,10,8,0,2021/05/10 12:56:27
Pierce County,43968,0,71,71,5,22,17,13,7,7,0,2021/05/10 12:56:27
Pierce County,43975,0,89,89,9,21,23,19,7,10,0,2021/05/10 12:56:27
Pierce County,43982,0,101,101,12,36,24,18,9,2,0,2021/05/10 12:56:27
Pierce County,43989,0,99,99,9,35,22,21,7,5,0,2021/05/10 12:56:27
Pierce County,43996,0,165,165,18,78,35,19,9,6,0,2021/05/10 12:56:27
Pierce County,44003,0,275,275,19,146,51,34,13,12,0,2021/05/10 12:56:27
Pierce County,44010,0,347,347,44,163,62,44,22,12,0,2021/05/10 12:56:27
Pierce County,44017,1,457,458,77,195,102,52,20,12,0,2021/05/10 12:56:27
Pierce County,44024,3,589,592,81,220,150,82,36,23,0,2021/05/10 12:56:27
Pierce County,44031,1,744,745,105,256,186,105,63,30,0,2021/05/10 12:56:27
Pierce County,44038,3,607,610,82,172,151,121,66,18,0,2021/05/10 12:56:27
Pierce County,44045,7,491,498,76,146,134,97,38,7,0,2021/05/10 12:56:27
Pierce County,44052,3,409,412,50,125,113,88,29,7,0,2021/05/10 12:56:27
Pierce County,44059,8,322,330,54,106,84,54,20,12,0,2021/05/10 12:56:27
Pierce County,44066,11,272,283,27,89,77,56,23,11,0,2021/05/10 12:56:27
Pierce County,44073,1,276,277,45,80,68,49,22,13,0,2021/05/10 12:56:27
Pierce County,44080,3,226,229,27,79,57,44,16,6,0,2021/05/10 12:56:27
Pierce County,44087,9,302,311,42,98,64,62,28,17,0,2021/05/10 12:56:27
Pierce County,44094,11,353,364,58,106,103,62,25,10,0,2021/05/10 12:56:27
Pierce County,44101,12,352,364,60,110,86,74,25,8,1,2021/05/10 12:56:27
Pierce County,44108,9,486,495,58,137,132,111,39,18,0,2021/05/10 12:56:27
Pierce County,44115,13,551,564,105,144,152,102,37,24,0,2021/05/10 12:56:27
Pierce County,44122,16,660,676,108,198,149,137,54,30,0,2021/05/10 12:56:27
Pierce County,44129,12,762,774,112,239,193,141,59,30,0,2021/05/10 12:56:27
Pierce County,44136,9,1215,1224,199,394,333,188,85,25,0,2021/05/10 12:56:27
Pierce County,44143,25,1733,1758,284,589,452,294,103,35,1,2021/05/10 12:56:27
Pierce County,44150,38,2245,2283,364,732,565,404,162,53,3,2021/05/10 12:56:27
Pierce County,44157,19,2042,2061,303,624,489,397,171,77,0,2021/05/10 12:56:27
Pierce County,44164,63,2295,2358,389,744,558,418,180,66,3,2021/05/10 12:56:27
Pierce County,44171,29,2059,2088,344,603,495,408,168,67,3,2021/05/10 12:56:27
Pierce County,44178,68,1818,1886,298,549,425,374,165,74,1,2021/05/10 12:56:27
Pierce County,44185,60,1532,1592,251,440,364,314,139,83,1,2021/05/10 12:56:27
Pierce County,44192,97,2070,2167,372,682,516,347,164,84,2,2021/05/10 12:56:27
Pierce County,44199,151,2294,2445,423,890,544,394,122,70,2,2021/05/10 12:56:27
Pierce County,44206,70,1658,1728,292,631,366,249,141,46,3,2021/05/10 12:56:27
Pierce County,44213,69,1330,1399,244,415,313,260,118,49,0,2021/05/10 12:56:27
Pierce County,44220,129,1074,1203,224,349,294,209,85,41,1,2021/05/10 12:56:27
Pierce County,44227,196,907,1103,199,332,258,193,85,34,2,2021/05/10 12:56:27
Pierce County,44234,105,661,766,140,200,169,144,79,32,2,2021/05/10 12:56:27
Pierce County,44241,171,661,832,137,256,211,151,55,21,1,2021/05/10 12:56:27
Pierce County,44248,143,787,930,186,336,193,149,47,16,3,2021/05/10 12:56:27
Pierce County,44255,160,625,785,157,222,201,153,38,13,1,2021/05/10 12:56:27
Pierce County,44262,163,659,822,160,259,204,140,52,6,1,2021/05/10 12:56:27
Pierce County,44269,237,782,1019,222,294,269,159,63,12,0,2021/05/10 12:56:27
Pierce County,44276,223,881,1104,248,347,277,167,48,13,4,2021/05/10 12:56:27
Pierce County,44283,293,984,1277,284,413,302,210,56,12,0,2021/05/10 12:56:27
Pierce County,44290,347,1098,1445,338,455,384,195,61,11,1,2021/05/10 12:56:27
Pierce County,44297,323,1359,1682,370,581,409,260,47,13,2,2021/05/10 12:56:27
Pierce County,44304,289,1475,1764,437,557,436,250,69,15,0,2021/05/10 12:56:27
Pierce County,44311,302,1238,1540,358,535,368,218,50,11,0,2021/05/10 12:56:27
Pierce County,44318,252,835,1087,241,332,272,173,53,15,1,2021/05/10 12:56:27
San Juan County,43905,0,2,2,0,0,0,2,0,0,0,2021/05/10 12:56:27
San Juan County,43912,0,2,2,0,0,1,0,1,0,0,2021/05/10 12:56:27
San Juan County,43919,0,7,7,0,0,2,3,2,0,0,2021/05/10 12:56:27
San Juan County,43926,0,2,2,1,0,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,43933,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,43954,0,1,1,0,0,0,0,0,1,0,2021/05/10 12:56:27
San Juan County,43989,0,1,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
San Juan County,43996,0,1,1,1,0,0,0,0,0,0,2021/05/10 12:56:27
San Juan County,44003,0,1,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
San Juan County,44010,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
San Juan County,44017,0,2,2,0,2,0,0,0,0,0,2021/05/10 12:56:27
San Juan County,44024,0,3,3,0,0,0,3,0,0,0,2021/05/10 12:56:27
San Juan County,44031,0,3,3,0,1,0,1,1,0,0,2021/05/10 12:56:27
San Juan County,44052,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
San Juan County,44115,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
San Juan County,44122,0,2,2,0,0,1,0,1,0,0,2021/05/10 12:56:27
San Juan County,44129,0,2,2,0,0,0,0,2,0,0,2021/05/10 12:56:27
San Juan County,44136,0,5,5,0,0,0,3,2,0,0,2021/05/10 12:56:27
San Juan County,44143,0,13,13,5,2,4,1,1,0,0,2021/05/10 12:56:27
San Juan County,44150,0,6,6,1,0,0,1,4,0,0,2021/05/10 12:56:27
San Juan County,44157,0,1,1,1,0,0,0,0,0,0,2021/05/10 12:56:27
San Juan County,44164,0,4,4,0,0,0,1,2,1,0,2021/05/10 12:56:27
San Juan County,44171,0,7,7,0,0,2,5,0,0,0,2021/05/10 12:56:27
San Juan County,44178,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,44185,0,2,2,0,1,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,44192,0,6,6,1,0,0,3,1,1,0,2021/05/10 12:56:27
San Juan County,44199,0,7,7,3,1,1,2,0,0,0,2021/05/10 12:56:27
San Juan County,44206,0,5,5,0,2,0,2,1,0,0,2021/05/10 12:56:27
San Juan County,44213,0,3,3,0,0,2,1,0,0,0,2021/05/10 12:56:27
San Juan County,44220,0,5,5,1,1,0,1,2,0,0,2021/05/10 12:56:27
San Juan County,44227,0,17,17,8,3,4,2,0,0,0,2021/05/10 12:56:27
San Juan County,44234,0,6,6,4,1,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,44255,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
San Juan County,44262,0,2,2,0,1,0,0,1,0,0,2021/05/10 12:56:27
San Juan County,44269,1,1,2,0,1,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,44276,0,2,2,0,1,0,1,0,0,0,2021/05/10 12:56:27
San Juan County,44283,0,8,8,4,1,1,2,0,0,0,2021/05/10 12:56:27
San Juan County,44290,0,16,16,8,3,1,3,1,0,0,2021/05/10 12:56:27
San Juan County,44297,2,8,10,6,0,2,2,0,0,0,2021/05/10 12:56:27
San Juan County,44304,0,8,8,2,1,3,1,1,0,0,2021/05/10 12:56:27
San Juan County,44311,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
San Juan County,44318,0,4,4,0,2,1,1,0,0,0,2021/05/10 12:56:27
Skagit County,43891,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Skagit County,43898,0,13,13,0,3,4,0,5,1,0,2021/05/10 12:56:27
Skagit County,43905,0,40,40,1,3,9,9,14,4,0,2021/05/10 12:56:27
Skagit County,43912,0,79,79,6,12,17,14,19,11,0,2021/05/10 12:56:27
Skagit County,43919,0,34,34,0,8,10,10,3,3,0,2021/05/10 12:56:27
Skagit County,43926,0,25,25,3,6,8,7,1,0,0,2021/05/10 12:56:27
Skagit County,43933,0,61,61,0,10,14,19,11,7,0,2021/05/10 12:56:27
Skagit County,43940,0,53,53,8,16,12,11,5,1,0,2021/05/10 12:56:27
Skagit County,43947,0,55,55,8,18,11,16,2,0,0,2021/05/10 12:56:27
Skagit County,43954,0,43,43,5,10,17,10,1,0,0,2021/05/10 12:56:27
Skagit County,43961,0,23,23,5,6,6,5,1,0,0,2021/05/10 12:56:27
Skagit County,43968,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Skagit County,43975,0,9,9,2,2,3,2,0,0,0,2021/05/10 12:56:27
Skagit County,43982,0,13,13,3,3,6,0,1,0,0,2021/05/10 12:56:27
Skagit County,43989,0,15,15,1,7,4,2,1,0,0,2021/05/10 12:56:27
Skagit County,43996,0,23,23,4,8,9,2,0,0,0,2021/05/10 12:56:27
Skagit County,44003,0,25,25,4,9,10,0,2,0,0,2021/05/10 12:56:27
Skagit County,44010,0,46,46,6,12,8,8,4,8,0,2021/05/10 12:56:27
Skagit County,44017,1,73,74,12,22,18,8,9,5,0,2021/05/10 12:56:27
Skagit County,44024,8,76,84,20,17,25,12,7,3,0,2021/05/10 12:56:27
Skagit County,44031,4,58,62,9,18,14,17,4,0,0,2021/05/10 12:56:27
Skagit County,44038,5,75,80,14,27,11,16,9,3,0,2021/05/10 12:56:27
Skagit County,44045,1,52,53,11,17,8,9,7,1,0,2021/05/10 12:56:27
Skagit County,44052,5,48,53,12,18,16,4,3,0,0,2021/05/10 12:56:27
Skagit County,44059,3,47,50,11,18,17,2,1,1,0,2021/05/10 12:56:27
Skagit County,44066,1,35,36,10,6,9,7,2,2,0,2021/05/10 12:56:27
Skagit County,44073,0,27,27,7,9,7,3,1,0,0,2021/05/10 12:56:27
Skagit County,44080,1,16,17,4,5,1,3,4,0,0,2021/05/10 12:56:27
Skagit County,44087,1,19,20,2,6,5,3,4,0,0,2021/05/10 12:56:27
Skagit County,44094,1,22,23,2,4,4,7,6,0,0,2021/05/10 12:56:27
Skagit County,44101,0,29,29,4,9,11,3,2,0,0,2021/05/10 12:56:27
Skagit County,44108,3,35,38,9,14,7,4,2,2,0,2021/05/10 12:56:27
Skagit County,44115,2,36,38,5,12,10,6,4,1,0,2021/05/10 12:56:27
Skagit County,44122,7,39,46,7,14,15,6,1,3,0,2021/05/10 12:56:27
Skagit County,44129,4,58,62,10,11,14,18,7,2,0,2021/05/10 12:56:27
Skagit County,44136,4,150,154,28,58,29,24,11,4,0,2021/05/10 12:56:27
Skagit County,44143,17,221,238,51,63,36,54,31,3,0,2021/05/10 12:56:27
Skagit County,44150,23,224,247,47,60,67,43,15,14,1,2021/05/10 12:56:27
Skagit County,44157,13,183,196,41,46,48,39,17,5,0,2021/05/10 12:56:27
Skagit County,44164,24,297,321,69,95,71,49,26,11,0,2021/05/10 12:56:27
Skagit County,44171,14,264,278,45,89,60,58,16,10,0,2021/05/10 12:56:27
Skagit County,44178,22,209,231,45,80,47,35,17,7,0,2021/05/10 12:56:27
Skagit County,44185,16,148,164,33,39,29,31,17,15,0,2021/05/10 12:56:27
Skagit County,44192,7,214,221,28,72,49,42,21,9,0,2021/05/10 12:56:27
Skagit County,44199,20,200,220,44,57,51,41,16,11,0,2021/05/10 12:56:27
Skagit County,44206,8,177,185,43,56,41,22,20,3,0,2021/05/10 12:56:27
Skagit County,44213,6,170,176,37,60,36,29,13,1,0,2021/05/10 12:56:27
Skagit County,44220,9,136,145,23,47,31,25,15,4,0,2021/05/10 12:56:27
Skagit County,44227,20,87,107,18,34,29,17,5,4,0,2021/05/10 12:56:27
Skagit County,44234,10,55,65,11,15,13,19,7,0,0,2021/05/10 12:56:27
Skagit County,44241,17,60,77,9,26,20,14,7,1,0,2021/05/10 12:56:27
Skagit County,44248,23,77,100,18,35,35,6,5,1,0,2021/05/10 12:56:27
Skagit County,44255,19,67,86,20,27,18,14,6,1,0,2021/05/10 12:56:27
Skagit County,44262,13,49,62,19,19,15,5,3,1,0,2021/05/10 12:56:27
Skagit County,44269,8,33,41,7,10,10,10,3,1,0,2021/05/10 12:56:27
Skagit County,44276,11,52,63,22,14,16,9,2,0,0,2021/05/10 12:56:27
Skagit County,44283,20,59,79,16,31,19,11,0,2,0,2021/05/10 12:56:27
Skagit County,44290,41,86,127,23,40,34,26,4,0,0,2021/05/10 12:56:27
Skagit County,44297,35,131,166,46,42,47,25,4,2,0,2021/05/10 12:56:27
Skagit County,44304,46,138,184,39,51,41,35,13,5,0,2021/05/10 12:56:27
Skagit County,44311,52,126,178,51,45,42,26,8,6,0,2021/05/10 12:56:27
Skagit County,44318,37,78,115,28,39,30,16,2,0,0,2021/05/10 12:56:27
Skagit County,44325,0,1,1,1,0,0,0,0,0,0,2021/05/10 12:56:27
Skamania County,43912,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Skamania County,43919,0,1,1,0,0,0,0,1,0,0,2021/05/10 12:56:27
Skamania County,43926,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Skamania County,44003,0,4,4,0,1,0,0,2,1,0,2021/05/10 12:56:27
Skamania County,44010,0,12,12,3,3,2,4,0,0,0,2021/05/10 12:56:27
Skamania County,44017,0,17,17,2,4,3,5,2,1,0,2021/05/10 12:56:27
Skamania County,44024,0,9,9,3,1,3,0,2,0,0,2021/05/10 12:56:27
Skamania County,44031,1,3,4,1,0,1,1,1,0,0,2021/05/10 12:56:27
Skamania County,44038,0,6,6,2,0,1,1,1,1,0,2021/05/10 12:56:27
Skamania County,44045,0,3,3,0,0,2,0,1,0,0,2021/05/10 12:56:27
Skamania County,44052,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Skamania County,44073,0,2,2,0,1,0,1,0,0,0,2021/05/10 12:56:27
Skamania County,44087,0,3,3,1,2,0,0,0,0,0,2021/05/10 12:56:27
Skamania County,44094,0,2,2,0,1,0,0,1,0,0,2021/05/10 12:56:27
Skamania County,44101,1,0,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
Skamania County,44108,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Skamania County,44115,0,6,6,3,0,0,3,0,0,0,2021/05/10 12:56:27
Skamania County,44122,0,2,2,0,0,1,1,0,0,0,2021/05/10 12:56:27
Skamania County,44129,0,1,1,0,0,1,0,0,0,0,2021/05/10 12:56:27
Skamania County,44136,0,2,2,0,1,1,0,0,0,0,2021/05/10 12:56:27
Skamania County,44143,0,10,10,1,5,1,2,0,1,0,2021/05/10 12:56:27
Skamania County,44150,0,13,13,4,1,3,5,0,0,0,2021/05/10 12:56:27
Skamania County,44157,0,9,9,2,2,0,5,0,0,0,2021/05/10 12:56:27
Skamania County,44164,0,25,25,7,3,8,5,2,0,0,2021/05/10 12:56:27
Skamania County,44171,0,16,16,2,3,4,6,1,0,0,2021/05/10 12:56:27
Skamania County,44178,0,21,21,4,5,7,4,1,0,0,2021/05/10 12:56:27
Skamania County,44185,0,14,14,2,2,3,5,2,0,0,2021/05/10 12:56:27
Skamania County,44192,0,17,17,2,3,2,7,2,1,0,2021/05/10 12:56:27
Skamania County,44199,0,14,14,3,3,5,2,1,0,0,2021/05/10 12:56:27
Skamania County,44206,0,17,17,3,2,4,5,3,0,0,2021/05/10 12:56:27
Skamania County,44213,0,7,7,4,1,1,1,0,0,0,2021/05/10 12:56:27
Skamania County,44220,0,7,7,1,1,1,3,1,0,0,2021/05/10 12:56:27
Skamania County,44227,0,6,6,0,0,3,1,1,1,0,2021/05/10 12:56:27
Skamania County,44234,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Skamania County,44241,0,1,1,0,0,0,1,0,0,0,2021/05/10 12:56:27
Skamania County,44248,0,2,2,0,1,1,0,0,0,0,2021/05/10 12:56:27
Skamania County,44255,0,1,1,0,1,0,0,0,0,0,2021/05/10 12:56:27
Skamania County,44269,0,6,6,2,1,3,0,0,0,0,2021/05/10 12:56:27
Skamania County,44276,0,2,2,0,0,1,1,0,0,0,2021/05/10 12:56:27
Skamania County,44283,0,3,3,1,2,0,0,0,0,0,2021/05/10 12:56:27
Skamania County,44290,0,8,8,0,3,1,4,0,0,0,2021/05/10 12:56:27
Skamania County,44297,0,10,10,1,1,4,2,2,0,0,2021/05/10 12:56:27
Skamania County,44304,0,10,10,3,0,4,2,0,0,1,2021/05/10 12:56:27
